DIST_ID,PROC_NUM,FOLIO_NUM,SITE_ADDR,ASSE_DATE,FEET_CODE,STATUS_CODE,COL_CON,COL_ADM,CRED_AMT,DEF_AMT,DEF_ADM,CODE,ASSD_BASIS_QTY,YEAR
6,C2015141376-0,3.0603E+12,11782 SW 253 ST,7/2/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141382-0,3.0603E+12,11742 SW 253 ST,7/2/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141410-0,3.0603E+12,25316 SW 118 AVE,7/14/2015,ROAD,C,$0.00 ,$143.07 ,"$7,153.55 ",$0.00 ,$0.00 ,210-00,1,2015
6,C2015141414-0,3.0603E+12,11752 SW 253 ST,8/6/2015,ROAD,C,$0.00 ,$143.07 ,"$7,153.55 ",$0.00 ,$0.00 ,210-00,1,2015
6,C2015141440-0,3.0603E+12,11772 SW 253 ST,7/10/2015,ROAD,C,$0.00 ,$143.07 ,"$7,153.55 ",$0.00 ,$0.00 ,210-00,1,2015
6,C2015141444-0,3.0603E+12,25350 SW 118 AVE,7/10/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141474-0,3.0603E+12,11732 SW 253 ST,7/2/2015,ROAD,C,$0.00 ,$143.07 ,"$7,153.55 ",$0.00 ,$0.00 ,210-00,1,2015
6,C2015141479-0,3.0603E+12,25342 SW 118 AVE,10/14/2015,ROAD,C,$418.30 ,$151.44 ,"$7,153.55 ",$0.00 ,$0.00 ,210-00,1,2015
5,C2015141552-0,3.05906E+12,17128 SW 95 TER,7/7/2015,ROAD,C,"$30,657.37 ",$613.15 ,$0.00 ,$0.00 ,$0.00 ,231-00,7,2015
5,C2015141573-0,3.05906E+12,17075 SW 96 ST,7/7/2015,ROAD,C,"$78,833.24 ","$1,576.66 ",$0.00 ,$0.00 ,$0.00 ,231-00,18,2015
6,C2015141578-0,3.06018E+12,11020 SW 225 TER,7/16/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015141584-0,3.05906E+12,17110 SW 95 TER,7/9/2015,ROAD,C,"$78,833.24 ","$1,576.66 ",$0.00 ,$0.00 ,$0.00 ,231-00,18,2015
6,C2015141595-0,3.07902E+12,28101 SW 128 PATH,7/15/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141599-0,3.06018E+12,10990 SW 225 TER,7/16/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141608-0,3.06018E+12,10970 SW 225 TER,7/16/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
7,C2015141615-0,3.04131E+12,7421 SW 53 PL,7/6/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2015
5,C2015141636-0,3.05906E+12,17137 SW 96 ST,7/9/2015,ROAD,C,"$48,175.86 ",$963.52 ,$0.00 ,$0.00 ,$0.00 ,231-00,11,2015
5,C2015141662-0,3.04932E+12,7260 SW 163 PL,7/8/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015141685-0,3.05933E+12,17665 SW 152 AVE,7/13/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141695-0,3.06018E+12,11010 SW 225 TER,7/15/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015141696-0,3.05933E+12,15043 SW 176 LN,7/10/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141709-0,3.06018E+12,22523 SW 109 CT,7/16/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
4,C2015141711-0,3.0491E+12,14693 SW 22 ST,10/7/2015,ROAD,C,"$7,571.85 ",$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015141722-0,3.05933E+12,14937 SW 176 TER,7/6/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
4,C2015141724-0,3.0491E+12,14675 SW 22 ST,11/18/2015,ROAD,C,"$7,571.85 ",$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
4,C2015141730-0,3.0491E+12,14621 SW 22 ST,10/29/2015,ROAD,C,"$7,571.85 ",$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015141733-0,3.05933E+12,14945 SW 176 TER,7/6/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
4,C2015141738-0,3.0491E+12,14549 SW 22 ST,11/12/2015,ROAD,C,"$7,571.85 ",$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
4,C2015141744-0,3.0491E+12,2160 SW 145 AVE,10/7/2015,ROAD,C,"$7,571.85 ",$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015141746-0,3.05933E+12,14921 SW 176 TER,7/8/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
4,C2015141750-0,3.0491E+12,2120 SW 145 AVE,10/7/2015,ROAD,C,"$7,571.85 ",$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015141757-0,3.05933E+12,15155 SW 176 LN,7/6/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
4,C2015141758-0,3.0491E+12,2100 SW 145 AVE,11/12/2015,ROAD,C,"$7,571.85 ",$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
4,C2015141762-0,3.0491E+12,14566 SW 21 ST,8/25/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141779-0,3.06914E+12,22530 SW 128 AVE # CBC0,7/16/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141785-0,3.06925E+12,25162 SW 118 CT,7/16/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141787-0,3.06914E+12,12780 SW 224 ST,7/15/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141794-0,3.06914E+12,12781 SW 225 ST,7/9/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141802-0,3.06018E+12,10950 SW 225 TER,8/5/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141807-0,3.06914E+12,12765 SW 225 ST,7/6/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141835-0,3.06018E+12,11000 SW 225 TER,7/13/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141842-0,3.06018E+12,11160 SW 225 TER,8/28/2015,ROAD,C,"$7,159.43 ",$143.19 ,$0.00 ,$0.00 ,$0.00 ,9999-00,6,2015
6,C2015141842-0,3.06018E+12,11160 SW 225 TER,8/28/2015,ROAD,C,"$7,159.43 ",$143.19 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
3,C2015141845-0,3.02002E+12,7420 N AUGUSTA DR,8/19/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141868-0,3.06826E+12,18725 SW 256 ST,7/10/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2015
6,C2015141886-0,3.06925E+12,11878 SW 250 TER,7/9/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141897-0,3.06927E+12,13991 SW 252 ST,7/13/2015,ROAD,C,"$96,380.04 ","$1,927.60 ",$0.00 ,$0.00 ,$0.00 ,150-00,"25,700.00",2015
6,C2015141898-0,3.07906E+12,27405 SW 173 AVE,7/20/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141914-0,3.07906E+12,16941 SW 280 ST,7/16/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015141926-0,3.05009E+12,9350 SW 116 ST,7/13/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2015
6,C2015141927-0,3.07906E+12,28005 SW 169 CT,7/13/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141934-0,3.07906E+12,28025 SW 169 CT,7/13/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141941-0,3.07906E+12,28004 SW 169 CT,7/17/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141955-0,3.06018E+12,22481 SW 109 CT,11/10/2015,ROAD,C,"$7,571.85 ",$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141970-0,3.06018E+12,22448 SW 111 AVE,11/10/2015,ROAD,C,"$7,571.85 ",$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141983-0,3.07906E+12,17600 SW 280 ST,7/2/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141985-0,3.06935E+12,27760 SW 135 AV RD,7/8/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141986-0,3.07801E+12,29202 SW 181 AVE,7/13/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141987-0,3.06018E+12,22428 SW 111 AVE,11/10/2015,ROAD,C,"$7,571.85 ",$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141992-0,3.06935E+12,27602 SW 134 CT,7/14/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141993-0,3.07906E+12,17255 SW 276 ST,7/9/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015141994-0,3.06935E+12,13465 SW 277 LN,7/16/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015142001-0,3.06935E+12,13480 SW 276 ST,7/20/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
4,C2015142010-0,3.06935E+12,13495 SW 277 LN,7/7/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015142012-0,3.06018E+12,22466 SW 110 CT,11/10/2015,ROAD,C,"$7,571.85 ",$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015142013-0,3.06924E+12,11721 SW 234 ST,8/24/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015142016-0,3.06018E+12,22427 SW 111 AVE,11/10/2015,ROAD,C,"$7,571.85 ",$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
1.1,C2015142021-0,3.04013E+12,6244 SW 26 ST,10/23/2015,ROAD,C,"$4,796.70 ",$95.94 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
1.1,C2015142021-0,3.04013E+12,6244 SW 26 ST,10/23/2015,ROAD,C,"$4,796.70 ",$95.94 ,$0.00 ,$0.00 ,$0.00 ,210-00,-0.33,2015
1.1,C2015142024-0,3.04013E+12,6220 SW 26 ST,10/26/2015,ROAD,C,"$4,796.70 ",$95.94 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
1.1,C2015142024-0,3.04013E+12,6220 SW 26 ST,10/26/2015,ROAD,C,"$4,796.70 ",$95.94 ,$0.00 ,$0.00 ,$0.00 ,210-00,-0.33,2015
1.1,C2015142026-0,3.04013E+12,6240 SW 26 ST,10/23/2015,ROAD,C,"$4,796.70 ",$95.94 ,$0.00 ,$0.00 ,$0.00 ,210-00,-0.33,2015
1.1,C2015142026-0,3.04013E+12,6240 SW 26 ST,10/23/2015,ROAD,C,"$4,796.70 ",$95.94 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015142027-0,3.05003E+12,7725 SW 95 TER (BLDG #1),10/26/2015,ROAD,C,"$10,121.25 ",$202.42 ,$0.00 ,$0.00 ,$0.00 ,210-00,-0.5,2015
5,C2015142027-0,3.05003E+12,7725 SW 95 TER (BLDG #1),10/26/2015,ROAD,C,"$10,121.25 ",$202.42 ,$0.00 ,$0.00 ,$0.00 ,231-00,3,2015
5,C2015142038-0,3.05933E+12,15195 SW 180 ST,7/9/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
1.1,C2015142078-0,3.04035E+12,6900 SW 84 ST,9/30/2015,ROAD,C,"$1,531,777.49 ","$30,635.54 ",$0.00 ,$0.00 ,$0.00 ,937-00,970,2015
1.1,C2015142078-0,3.04035E+12,6900 SW 84 ST,9/30/2015,ROAD,C,"$1,531,777.49 ","$30,635.54 ",$0.00 ,$0.00 ,$0.00 ,820-00,"7,146.00",2015
1.1,C2015142078-0,3.04035E+12,6900 SW 84 ST,9/30/2015,ROAD,C,"$1,531,777.49 ","$30,635.54 ",$0.00 ,$0.00 ,$0.00 ,220-00,294,2015
6,C2015142143-0,3.06934E+12,14360 SW 272 ST,8/11/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2015
6,C2015142335-0,3.06912E+12,12631 SW 202 LN,7/6/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015142337-0,3.06912E+12,12601 SW 202 LN,7/6/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015142368-0,3.06912E+12,12632 SW 202 LN,7/6/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015142372-0,3.06912E+12,12662 SW 202 LN,7/6/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015142559-0,3.06018E+12,11120 SW 225 TER,7/8/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015142569-0,3.06018E+12,11040 SW 225 TER,7/31/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015142583-0,3.06018E+12,22527 SW 109 CT,8/7/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015142598-0,3.06914E+12,22462 SW 128 PL,7/2/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015142611-0,3.06018E+12,10980 SW 225 TER,7/8/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015142628-0,3.07902E+12,28301 SW 128 PATH,7/9/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015142645-0,3.07902E+12,28141 SW 128 PATH,7/10/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015142800-0,3.06835E+12,18995 SW 272 ST,7/15/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2015
3,C2015142805-0,3.01232E+12,20725 NE 16 AVE,7/15/2015,ROAD,C,"$1,360.71 ",$38.46 ,$0.00 ,$0.00 ,$0.00 ,710-00,165,2015
3,C2015142805-0,3.01232E+12,20725 NE 16 AVE,7/15/2015,ROAD,C,"$1,360.71 ",$38.46 ,$0.00 ,$0.00 ,$0.00 ,150-00,-150,2015
6,C2015142888-0,3.06812E+12,21365 SW 177 CT,7/16/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015142894-0,3.06812E+12,17775 SW 216 ST,7/16/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
1.1,C2015142908-0,3.04014E+12,6794 N WATERWAY DR,7/14/2015,ROAD,C,"$6,763.75 ",$135.27 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5.1,C2015142920-0,3.05002E+12,8950 SW 74 CT # 1911,8/10/2015,ROAD,C,"$12,306.69 ",$246.14 ,$0.00 ,$0.00 ,$0.00 ,720-00,678,2015
5.1,C2015142920-0,3.05002E+12,8950 SW 74 CT # 1911,8/10/2015,ROAD,C,"$12,306.69 ",$246.14 ,$0.00 ,$0.00 ,$0.00 ,710-04,-678,2015
4,C2015142942-0,3.04901E+12,555 NW 122 AVE,7/14/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
6,C2015143000-0,3.07906E+12,27475 SW 173 AVE,7/6/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
2,C2015144744-0,3.03102E+12,1568 NW 103 ST,7/15/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2015
9.1,C2015148594-0,3.03121E+12,2965 NW 44 ST,11/2/2015,ROAD,C,$0.00 ,$143.19 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
4,C2015149041-0,3.0491E+12,14641 SW 19 ST,7/28/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
1.1,C2015149196-0,3.03023E+12,7531 NW 54 ST,7/23/2015,ROAD,C,"$1,662.70 ",$33.25 ,$0.00 ,$0.00 ,$0.00 ,150-00,469,2015
7,C2015153942-0,3.04131E+12,7255 SW 54 AVE,10/9/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2015
5,C2015156650-0,3.05904E+12,10201 HAMMOCKS BLVD # 166,8/10/2015,ROAD,C,"$166,885.10 ","$3,337.70 ",$0.00 ,$0.00 ,$0.00 ,820-03,"-4,000.00",2015
5,C2015156650-0,3.05904E+12,10201 HAMMOCKS BLVD # 166,8/10/2015,ROAD,C,"$166,885.10 ","$3,337.70 ",$0.00 ,$0.00 ,$0.00 ,820-03,"15,000.00",2015
4,C2015156882-0,3.0491E+12,14680 SW 17 ST,8/3/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
1.1,C2015157782-0,3.04024E+12,5455 SW 60 CT,8/4/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2015
6,C2015159164-0,3.07906E+12,17385 SW 296 ST,8/5/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2015
2,C2015159383-0,3.03101E+12,220 NW 98 ST,11/2/2015,ROAD,C,"$8,766.75 ",$175.33 ,$0.00 ,$0.00 ,$0.00 ,230-00,2,2015
2,C2015159412-0,3.03101E+12,210 NW 98 ST,11/2/2015,ROAD,C,"$8,766.75 ",$175.33 ,$0.00 ,$0.00 ,$0.00 ,230-00,2,2015
5,C2015159598-0,3.05032E+12,10450 SW 181 ST,8/11/2015,ROAD,C,"$2,773.92 ",$55.48 ,$0.00 ,$0.00 ,$0.00 ,230-00,-1,2015
5,C2015159598-0,3.05032E+12,10450 SW 181 ST,8/11/2015,ROAD,C,"$2,773.92 ",$55.48 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015159622-0,3.05032E+12,10460 SW 181 ST,10/20/2015,ROAD,C,$0.00 ,$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015159622-1,3.05032E+12,10470 SW 181 ST,12/15/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2015
1.1,C2015159641-0,3.04023E+12,7304 SW 45 ST,8/7/2015,ROAD,C,"$3,334.55 ",$66.69 ,$0.00 ,$0.00 ,$0.00 ,150-00,-446,2015
1.1,C2015159641-0,3.04023E+12,7304 SW 45 ST,8/7/2015,ROAD,C,"$3,334.55 ",$66.69 ,$0.00 ,$0.00 ,$0.00 ,710-00,446,2015
2,C2015160099-0,3.02134E+12,2111 NW 107 ST,8/11/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2015
6,C2015160206-0,3.07802E+12,18720 SW 290 ST,8/28/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015160461-0,3.05032E+12,10455 SW 182 ST,10/20/2015,ROAD,C,$0.00 ,$58.73 ,$0.00 ,$0.00 ,$0.00 ,230-00,-1,2015
5,C2015160461-0,3.05032E+12,10455 SW 182 ST,10/20/2015,ROAD,C,$0.00 ,$58.73 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015160569-0,3.05032E+12,18025 SW 103 AVE,10/9/2015,ROAD,C,$0.00 ,$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015160576-0,3.05032E+12,18055 SW 103 AVE,10/7/2015,ROAD,C,$0.00 ,$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015160582-0,3.05032E+12,10322 SW 180 ST,10/7/2015,ROAD,C,$0.00 ,$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015160585-0,3.05032E+12,10320 SW 180 ST,10/7/2015,ROAD,C,$0.00 ,$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015160590-0,3.05032E+12,10325 SW 181 ST,10/7/2015,ROAD,C,$0.00 ,$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015160597-0,3.05032E+12,10329 SW 181 ST,10/7/2015,ROAD,C,$0.00 ,$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015160602-0,3.05032E+12,10329 SW 173 ST,10/9/2015,ROAD,C,$0.00 ,$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015160608-0,3.05032E+12,10319 SW 173 ST,10/7/2015,ROAD,C,$0.00 ,$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
8,C2015160620-0,3.04209E+12,66 FISHER ISLAND DR,8/28/2015,ROAD,C,"$81,069.91 ","$1,621.40 ",$0.00 ,$0.00 ,$0.00 ,820-00,"4,910.00",2015
8,C2015160620-0,3.04209E+12,66 FISHER ISLAND DR,8/28/2015,ROAD,C,"$81,069.91 ","$1,621.40 ",$0.00 ,$0.00 ,$0.00 ,710-00,"1,420.00",2015
5,C2015161903-0,3.05032E+12,10450 SW 181 ST,11/9/2015,ROAD,C,$0.00 ,$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015161915-0,3.05032E+12,10460 SW 181 ST,10/28/2015,ROAD,C,$0.00 ,$151.44 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015162732-0,3.05032E+12,10360 SW 176 ST,10/20/2015,ROAD,C,$0.00 ,$58.73 ,$0.00 ,$0.00 ,$0.00 ,230-00,-1,2015
5,C2015162732-0,3.05032E+12,10360 SW 176 ST,10/20/2015,ROAD,C,$0.00 ,$58.73 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
5,C2015162738-0,3.05032E+12,10370 SW 176 ST,10/20/2015,ROAD,C,$0.00 ,$58.73 ,$0.00 ,$0.00 ,$0.00 ,230-00,-1,2015
5,C2015162738-0,3.05032E+12,10370 SW 176 ST,10/20/2015,ROAD,C,$0.00 ,$58.73 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
7,C2015163513-0,3.04132E+12,4600 SUNSET DR,8/13/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2015
7,C2015164367-0,3.04131E+12,7830 SW 47 AVE,8/19/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2015
1,C2015165446-0,3.02031E+12,11421 NW 107 ST (BLDG. 7),9/21/2015,ROAD,C,"$756,039.53 ","$15,120.79 ",$0.00 ,$0.00 ,$0.00 ,150-00,"201,600.00",2015
6,C2015165977-0,3.06018E+12,21711 SW 112 AVE,8/18/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2015
7,C2015166411-0,3.04131E+12,5390 SW 76 ST,8/19/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2015
6,C2015166843-0,3.07905E+12,29040 OLD DIXIE HWY,9/24/2015,ROAD,C,"$8,759.25 ",$175.18 ,$0.00 ,$0.00 ,$0.00 ,230-00,2,2015
2,C2015167403-0,3.03111E+12,1520 NW 73 ST,8/19/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2015
3.1,C2015168256-0,3.02218E+12,440 NE 160 ST,8/24/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2015
5,C2015168745-0,3.05016E+12,12324 SW 94 PL,8/25/2015,ROAD,C,"$7,153.55 ",$143.07 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
3.1,C2015168848-0,3.0222E+12,14395 W DIXIE HWY,9/1/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,944-00,0,2015
5,C2015170048-0,3.0591E+12,14241 SW 120 ST # 110,11/17/2015,ROAD,C,"$3,539.68 ",$70.80 ,$0.00 ,$0.00 ,$0.00 ,150-00,-423,2015
5,C2015170048-0,3.0591E+12,14241 SW 120 ST # 110,11/17/2015,ROAD,C,"$3,539.68 ",$70.80 ,$0.00 ,$0.00 ,$0.00 ,710-00,423,2015
4,C2015170051-0,3.03935E+12,2055 NW 135 AVE,8/28/2015,ROAD,C,"$154,433.08 ","$3,088.66 ",$0.00 ,$0.00 ,$0.00 ,150-00,"41,180.00",2015
